sys,sysname,arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,bus_speed,PS,executable,no_of_procs,runtime
ifc6410,Inforce_IFC6410,QcomSdragon600_DDR3533_2GB,1.7,ARM,1,64,1,4,8,128,1,512,0,0,0,0,2,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_1,1,132.622
ifc6410,Inforce_IFC6410,QcomSdragon600_DDR3533_2GB,1.7,ARM,1,64,1,4,8,128,1,512,0,0,0,0,2,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_2,2,61.3188
ifc6410,Inforce_IFC6410,QcomSdragon600_DDR3533_2GB,1.7,ARM,1,64,1,4,8,128,1,512,0,0,0,0,2,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_3,3,54.9244
ifc6410,Inforce_IFC6410,QcomSdragon600_DDR3533_2GB,1.7,ARM,1,64,1,4,8,128,1,512,0,0,0,0,2,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_4,4,65.9976
ifc6410,Inforce_IFC6410,QcomSdragon600_DDR3533_2GB,1.7,ARM,1,64,1,4,8,128,1,512,0,0,0,0,2,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_5,5,115.552
ifc6410,Inforce_IFC6410,QcomSdragon600_DDR3533_2GB,1.7,ARM,1,64,1,4,8,128,1,512,0,0,0,0,2,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_6,6,107.226
ifc6410,Inforce_IFC6410,QcomSdragon600_DDR3533_2GB,1.7,ARM,1,64,1,4,8,128,1,512,0,0,0,0,2,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_7,7,89.1513
ifc6410,Inforce_IFC6410,QcomSdragon600_DDR3533_2GB,1.7,ARM,1,64,1,4,8,128,1,512,0,0,0,0,2,LPDDR3,533,4,0,100,mantevo_miniFE.x_100_8,8,86.2546
lab007068,Dell_Optiplex_3040,IntelCorei56500_DDR42400_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,4096,100,mantevo_miniFE.x_100_1,1,37.2997
lab007068,Dell_Optiplex_3040,IntelCorei56500_DDR42400_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,4096,100,mantevo_miniFE.x_100_2,2,38.0403
lab007068,Dell_Optiplex_3040,IntelCorei56500_DDR42400_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,4096,100,mantevo_miniFE.x_100_3,3,39.2021
lab007068,Dell_Optiplex_3040,IntelCorei56500_DDR42400_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,4096,100,mantevo_miniFE.x_100_4,4,39.9573
lab007068,Dell_Optiplex_3040,IntelCorei56500_DDR42400_4GB,3.2,X86_64,8,64,1,32,4,64,1,256,12,64,4,6144,4,DDR4,2400,4,4096,100,mantevo_miniFE.x_100_5,5,40.8548
